Unnamed: 0;type;subtype;bedroomCount;bathroomCount;province;locality;postCode;habitableSurface;buildingCondition;buildingConstructionYear;facedeCount;floodZoneType;heatingType;kitchenType;hasLivingRoom;toiletCount;hasTerrace;epcScore;price
261258;APARTMENT;APARTMENT;2.0;2.0;West Flanders;Knokke;8300;75.0;GOOD;1990.0;;;GAS;;;1.0;;B;765000.0
261260;APARTMENT;APARTMENT;2.0;2.0;West Flanders;Knokke;8300;75.0;AS_NEW;1996.0;;;;;TRUE;2.0;TRUE;;675000.0
261262;APARTMENT;APARTMENT;1.0;1.0;West Flanders;Knokke-Heist;8300;47.0;AS_NEW;1969.0;;;;;;1.0;;B;395000.0
261263;APARTMENT;APARTMENT;1.0;1.0;West Flanders;Knokke-Heist;8300;54.0;GOOD;1998.0;2.0;NON_FLOOD_ZONE;;HYPER_EQUIPPED;;2.0;;A;435000.0
261265;APARTMENT;APARTMENT;1.0;1.0;West Flanders;Knokke-Heist;8300;67.0;JUST_RENOVATED;1976.0;2.0;NON_FLOOD_ZONE;;INSTALLED;;1.0;TRUE;B;545000.0
261267;APARTMENT;APARTMENT;2.0;1.0;West Flanders;Knokke-Heist;8300;110.0;GOOD;2001.0;;NON_FLOOD_ZONE;;;;1.0;;;595000.0
261271;APARTMENT;APARTMENT;2.0;2.0;West Flanders;Knokke-Heist;8300;110.0;AS_NEW;2003.0;;NON_FLOOD_ZONE;;;;3.0;;;975000.0
261285;APARTMENT;APARTMENT;2.0;2.0;West Flanders;Knokke;8300;91.0;AS_NEW;2003.0;;NON_FLOOD_ZONE;;;;1.0;;A;585000.0
261287;APARTMENT;APARTMENT;2.0;1.0;West Flanders;Knokke;8300;75.0;AS_NEW;1997.0;2.0;NON_FLOOD_ZONE;GAS;HYPER_EQUIPPED;;1.0;TRUE;B;799000.0
261289;APARTMENT;APARTMENT;3.0;2.0;West Flanders;Knokke-Heist;8300;110.0;AS_NEW;1990.0;2.0;NON_FLOOD_ZONE;GAS;HYPER_EQUIPPED;;3.0;;C;975000.0
261297;APARTMENT;PENTHOUSE;2.0;1.0;West Flanders;Knokke-Heist;8300;86.0;AS_NEW;2022.0;2.0;NON_FLOOD_ZONE;GAS;HYPER_EQUIPPED;;2.0;TRUE;A;1190000.0
261301;HOUSE;HOUSE;4.0;1.0;West Flanders;Knokke-Heist;8300;161.0;AS_NEW;2017.0;2.0;NON_FLOOD_ZONE;;HYPER_EQUIPPED;;2.0;TRUE;B;860000.0
261306;HOUSE;TOWN_HOUSE;4.0;1.0;West Flanders;Knokke;8300;214.0;AS_NEW;1990.0;;NON_FLOOD_ZONE;GAS;;TRUE;2.0;TRUE;B;675000.0
261311;APARTMENT;APARTMENT;2.0;2.0;West Flanders;Knokke;8300;85.0;AS_NEW;2024.0;2.0;RECOGNIZED_FLOOD_ZONE;GAS;HYPER_EQUIPPED;;2.0;TRUE;A;625000.0
261314;APARTMENT;APARTMENT;1.0;1.0;West Flanders;Knokke;8300;51.0;GOOD;1961.0;;NON_FLOOD_ZONE;GAS;;;1.0;;C;339000.0
261316;APARTMENT;APARTMENT;1.0;1.0;West Flanders;Knokke;8300;60.0;GOOD;1993.0;;NON_FLOOD_ZONE;GAS;;TRUE;1.0;;B;395000.0
261317;APARTMENT;APARTMENT;1.0;1.0;West Flanders;Knokke;8300;45.0;GOOD;1998.0;2.0;NON_FLOOD_ZONE;GAS;HYPER_EQUIPPED;;1.0;;A;398500.0
261318;APARTMENT;APARTMENT;1.0;1.0;West Flanders;Knokke;8300;65.0;GOOD;1998.0;;NON_FLOOD_ZONE;GAS;;;1.0;;A;417500.0
261319;APARTMENT;DUPLEX;4.0;2.0;West Flanders;Knokke;8300;130.0;AS_NEW;2005.0;2.0;NON_FLOOD_ZONE;GAS;HYPER_EQUIPPED;;2.0;TRUE;B;439000.0
261320;APARTMENT;APARTMENT;2.0;1.0;West Flanders;Knokke-Heist;8300;76.0;AS_NEW;2007.0;;NON_FLOOD_ZONE;ELECTRIC;;;1.0;;B;495000.0
261321;APARTMENT;APARTMENT;2.0;1.0;West Flanders;Knokke-Heist;8300;54.0;GOOD;1969.0;2.0;;GAS;HYPER_EQUIPPED;;1.0;;C;535000.0
261323;APARTMENT;APARTMENT;1.0;1.0;West Flanders;het Zoute;8300;55.0;AS_NEW;1991.0;;NON_FLOOD_ZONE;ELECTRIC;;TRUE;1.0;;B;549000.0
261324;APARTMENT;APARTMENT;2.0;1.0;West Flanders;Knokke-Heist;8300;72.0;TO_RENOVATE;1971.0;2.0;NON_FLOOD_ZONE;GAS;INSTALLED;;1.0;;B;595000.0
261325;APARTMENT;APARTMENT;3.0;1.0;West Flanders;Knokke;8300;117.0;AS_NEW;1999.0;2.0;NON_FLOOD_ZONE;GAS;;TRUE;2.0;;B;595000.0
261326;APARTMENT;APARTMENT;2.0;1.0;West Flanders;Knokke;8300;81.0;TO_RENOVATE;1988.0;2.0;NON_FLOOD_ZONE;GAS;HYPER_EQUIPPED;;2.0;TRUE;B;640000.0
261327;APARTMENT;APARTMENT;2.0;1.0;West Flanders;Knokke;8300;86.0;AS_NEW;1970.0;2.0;NON_FLOOD_ZONE;GAS;HYPER_EQUIPPED;;1.0;;B;670000.0
261328;APARTMENT;DUPLEX;2.0;2.0;West Flanders;Knokke-Heist;8300;92.0;AS_NEW;2023.0;2.0;POSSIBLE_FLOOD_ZONE;GAS;;TRUE;2.0;TRUE;A;679000.0
261329;APARTMENT;PENTHOUSE;2.0;2.0;West Flanders;Knokke;8300;70.0;AS_NEW;1967.0;2.0;NON_FLOOD_ZONE;GAS;HYPER_EQUIPPED;;2.0;TRUE;B;745000.0
261330;APARTMENT;APARTMENT;2.0;1.0;West Flanders;Knokke-Heist;8300;80.0;TO_RENOVATE;1960.0;2.0;NON_FLOOD_ZONE;FUELOIL;INSTALLED;;2.0;;C;790000.0
261331;APARTMENT;APARTMENT;3.0;2.0;West Flanders;Knokke;8300;122.0;AS_NEW;2025.0;2.0;NON_FLOOD_ZONE;GAS;HYPER_EQUIPPED;;2.0;TRUE;A;795000.0
261333;APARTMENT;APARTMENT;2.0;1.0;West Flanders;het Zoute;8300;75.0;GOOD;1996.0;;NON_FLOOD_ZONE;GAS;;TRUE;1.0;;B;799000.0
261334;APARTMENT;APARTMENT;3.0;2.0;West Flanders;Knokke-Heist;8300;99.0;AS_NEW;1985.0;;NON_FLOOD_ZONE;GAS;;TRUE;2.0;;B;857000.0
261335;APARTMENT;APARTMENT;3.0;3.0;West Flanders;Knokke;8300;95.0;AS_NEW;2002.0;2.0;NON_FLOOD_ZONE;GAS;HYPER_EQUIPPED;;2.0;TRUE;B;870000.0
261338;APARTMENT;APARTMENT;2.0;1.0;West Flanders;Knokke-Heist;8300;85.0;JUST_RENOVATED;2000.0;;NON_FLOOD_ZONE;GAS;HYPER_EQUIPPED;;1.0;TRUE;B;897000.0
261340;APARTMENT;APARTMENT;2.0;1.0;West Flanders;Knokke-Heist;8300;59.0;AS_NEW;1967.0;2.0;;GAS;HYPER_EQUIPPED;;1.0;TRUE;A;899000.0
261342;APARTMENT;APARTMENT;3.0;1.0;West Flanders;Knokke;8300;79.0;AS_NEW;1968.0;2.0;NON_FLOOD_ZONE;GAS;HYPER_EQUIPPED;;2.0;TRUE;B;1050000.0
261360;APARTMENT;APARTMENT;2.0;2.0;West Flanders;Knokke-Heist;8300;70.0;AS_NEW;1977.0;2.0;NON_FLOOD_ZONE;GAS;HYPER_EQUIPPED;;1.0;TRUE;B;695000.0
261361;APARTMENT;APARTMENT;3.0;2.0;West Flanders;Knokke-Heist;8300;103.0;AS_NEW;2024.0;2.0;NON_FLOOD_ZONE;;HYPER_EQUIPPED;;2.0;TRUE;;869000.0
261362;HOUSE;HOUSE;3.0;1.0;West Flanders;Knokke-Heist;8300;175.0;GOOD;2004.0;;NON_FLOOD_ZONE;;;TRUE;3.0;TRUE;B;695000.0
261364;HOUSE;HOUSE;4.0;1.0;West Flanders;Knokke-Heist;8300;201.0;GOOD;2017.0;;NON_FLOOD_ZONE;;;;2.0;TRUE;B;875000.0
261365;HOUSE;HOUSE;4.0;2.0;West Flanders;Knokke-Heist;8300;200.0;AS_NEW;2024.0;2.0;NON_FLOOD_ZONE;;HYPER_EQUIPPED;TRUE;2.0;TRUE;;895000.0
261371;HOUSE;HOUSE;5.0;2.0;West Flanders;Knokke-Heist;8300;224.0;AS_NEW;1993.0;2.0;POSSIBLE_FLOOD_ZONE;GAS;;TRUE;2.0;TRUE;B;635000.0
261375;APARTMENT;APARTMENT;2.0;1.0;West Flanders;Knokke;8300;85.0;AS_NEW;1988.0;;;GAS;;;2.0;TRUE;B;665000.0
261378;APARTMENT;APARTMENT;1.0;1.0;West Flanders;Knokke-Heist;8300;32.0;GOOD;1970.0;;NON_FLOOD_ZONE;;;TRUE;1.0;;C;289000.0
261380;APARTMENT;SERVICE_FLAT;1.0;1.0;West Flanders;Knokke;8300;66.0;GOOD;2018.0;;NON_FLOOD_ZONE;GAS;;;2.0;;A+;369500.0
261381;APARTMENT;APARTMENT;1.0;1.0;West Flanders;Knokke-Heist;8300;60.0;GOOD;1995.0;2.0;NON_FLOOD_ZONE;ELECTRIC;USA_HYPER_EQUIPPED;;1.0;;C;379000.0
261382;APARTMENT;APARTMENT;2.0;1.0;West Flanders;Knokke;8300;61.0;GOOD;1963.0;2.0;NON_FLOOD_ZONE;GAS;HYPER_EQUIPPED;;1.0;TRUE;B;395000.0
261384;APARTMENT;SERVICE_FLAT;1.0;1.0;West Flanders;Knokke;8300;77.0;GOOD;2018.0;;NON_FLOOD_ZONE;GAS;;;2.0;;B;444500.0
261387;APARTMENT;APARTMENT;2.0;1.0;West Flanders;Knokke-Heist;8300;72.0;GOOD;1974.0;;NON_FLOOD_ZONE;;;;1.0;;B;549000.0
261390;APARTMENT;APARTMENT;2.0;1.0;West Flanders;Knokke-Heist Knokke;8300;55.0;AS_NEW;1989.0;2.0;;GAS;HYPER_EQUIPPED;;1.0;;B;585000.0
261391;APARTMENT;APARTMENT;2.0;1.0;West Flanders;Knokke;8300;55.0;AS_NEW;1989.0;2.0;NON_FLOOD_ZONE;GAS;HYPER_EQUIPPED;;1.0;;B;585000.0
261392;APARTMENT;APARTMENT;2.0;1.0;West Flanders;Knokke-Heist;8300;87.0;AS_NEW;2002.0;;NON_FLOOD_ZONE;;;;1.0;;A;595000.0
261393;APARTMENT;APARTMENT;2.0;2.0;West Flanders;Knokke;8300;75.0;GOOD;1990.0;2.0;NON_FLOOD_ZONE;ELECTRIC;HYPER_EQUIPPED;TRUE;2.0;;D;625000.0
261394;APARTMENT;APARTMENT;1.0;1.0;West Flanders;het Zoute;8300;60.0;AS_NEW;1979.0;;NON_FLOOD_ZONE;ELECTRIC;;;2.0;;C;645000.0
261395;APARTMENT;APARTMENT;2.0;2.0;West Flanders;Knokke-Heist;8300;96.0;AS_NEW;2005.0;;NON_FLOOD_ZONE;;;;2.0;TRUE;A;660000.0
261397;APARTMENT;APARTMENT;2.0;1.0;West Flanders;Knokke-Heist;8300;87.0;AS_NEW;2022.0;;NON_FLOOD_ZONE;GAS;HYPER_EQUIPPED;;1.0;TRUE;A;675000.0
261399;APARTMENT;DUPLEX;3.0;2.0;West Flanders;Knokke-Heist;8300;113.0;GOOD;2003.0;;NON_FLOOD_ZONE;;;;2.0;;B;799000.0
261401;APARTMENT;APARTMENT;2.0;1.0;West Flanders;Knokke-Heist;8300;63.0;AS_NEW;1965.0;2.0;NON_FLOOD_ZONE;;;TRUE;1.0;;B;845000.0
261404;APARTMENT;APARTMENT;2.0;1.0;West Flanders;Knokke-Heist;8300;59.0;AS_NEW;1966.0;2.0;NON_FLOOD_ZONE;GAS;HYPER_EQUIPPED;;1.0;TRUE;A;899000.0
261405;APARTMENT;PENTHOUSE;2.0;2.0;West Flanders;Knokke;8300;70.0;GOOD;1985.0;2.0;NON_FLOOD_ZONE;ELECTRIC;HYPER_EQUIPPED;;1.0;TRUE;B;975000.0
261408;APARTMENT;PENTHOUSE;3.0;2.0;West Flanders;Knokke;8300;107.0;AS_NEW;2021.0;2.0;;;HYPER_EQUIPPED;TRUE;2.0;TRUE;A;1195000.0
261427;APARTMENT;APARTMENT;3.0;2.0;West Flanders;Knokke-Heist;8300;145.0;GOOD;2025.0;3.0;NON_FLOOD_ZONE;GAS;HYPER_EQUIPPED;TRUE;2.0;TRUE;;985000.0
261428;APARTMENT;APARTMENT;3.0;2.0;West Flanders;Knokke-Heist;8300;145.0;GOOD;2025.0;3.0;NON_FLOOD_ZONE;GAS;HYPER_EQUIPPED;TRUE;2.0;TRUE;;995000.0
261441;APARTMENT;APARTMENT;2.0;1.0;West Flanders;Knokke;8300;145.0;AS_NEW;2015.0;2.0;;GAS;;;2.0;TRUE;A;997500.0
261445;APARTMENT;APARTMENT;1.0;1.0;West Flanders;Knokke-Heist;8300;65.0;GOOD;2017.0;;NON_FLOOD_ZONE;;;;1.0;;A;335000.0
261446;APARTMENT;APARTMENT;1.0;1.0;West Flanders;Knokke-Heist;8300;52.0;GOOD;1992.0;;NON_FLOOD_ZONE;;;;1.0;;B;375000.0
261448;APARTMENT;APARTMENT;1.0;1.0;West Flanders;Knokke-Heist;8300;64.0;AS_NEW;1970.0;;NON_FLOOD_ZONE;;;;1.0;;B;399000.0
261449;APARTMENT;APARTMENT;2.0;1.0;West Flanders;Knokke-Heist;8300;71.0;AS_NEW;1980.0;;NON_FLOOD_ZONE;;;;1.0;;B;485000.0
261450;APARTMENT;APARTMENT;2.0;1.0;West Flanders;Knokke-Heist;8300;87.0;AS_NEW;2006.0;;NON_FLOOD_ZONE;;;;1.0;;B;490000.0
261451;APARTMENT;SERVICE_FLAT;2.0;2.0;West Flanders;Knokke-Heist;8300;89.0;GOOD;2018.0;;NON_FLOOD_ZONE;;;TRUE;2.0;TRUE;A;499000.0
261452;APARTMENT;APARTMENT;2.0;2.0;West Flanders;Knokke-Heist;8300;85.0;AS_NEW;1999.0;;NON_FLOOD_ZONE;;;;1.0;;A+;520000.0
261454;APARTMENT;APARTMENT;2.0;2.0;West Flanders;Knokke-Heist;8300;92.0;GOOD;2000.0;;NON_FLOOD_ZONE;;;TRUE;2.0;TRUE;B;595000.0
261455;APARTMENT;APARTMENT;2.0;2.0;West Flanders;Knokke-Heist;8300;72.0;GOOD;1991.0;;NON_FLOOD_ZONE;;;TRUE;1.0;;B;599000.0
261456;APARTMENT;DUPLEX;4.0;2.0;West Flanders;Knokke-Heist;8300;129.0;AS_NEW;2021.0;;NON_FLOOD_ZONE;;;TRUE;2.0;TRUE;A+;649500.0
261457;APARTMENT;APARTMENT;2.0;2.0;West Flanders;Knokke;8300;108.0;AS_NEW;2002.0;;NON_FLOOD_ZONE;;;TRUE;2.0;;B;665000.0
261459;APARTMENT;APARTMENT;2.0;1.0;West Flanders;Knokke-Heist;8300;86.0;GOOD;1960.0;;NON_FLOOD_ZONE;;;;1.0;;B;670000.0
261460;APARTMENT;APARTMENT;2.0;2.0;West Flanders;het Zoute;8300;73.0;AS_NEW;1978.0;;NON_FLOOD_ZONE;;;;1.0;;B;695000.0
261464;APARTMENT;APARTMENT;2.0;2.0;West Flanders;Knokke;8300;85.0;GOOD;1980.0;;NON_FLOOD_ZONE;;;TRUE;2.0;;B;895000.0
261469;APARTMENT;APARTMENT;3.0;2.0;West Flanders;Knokke-Heist;8300;110.0;AS_NEW;1990.0;;NON_FLOOD_ZONE;;;;2.0;;C;975000.0
261471;APARTMENT;APARTMENT;2.0;2.0;West Flanders;Knokke-Heist;8300;70.0;GOOD;1985.0;;NON_FLOOD_ZONE;;;TRUE;1.0;;B;975000.0
261472;APARTMENT;GROUND_FLOOR;4.0;2.0;West Flanders;Knokke-Heist;8300;163.0;GOOD;2019.0;;NON_FLOOD_ZONE;;;TRUE;2.0;;A;999950.0
261473;APARTMENT;APARTMENT;3.0;1.0;West Flanders;Knokke-Heist;8300;79.0;GOOD;1964.0;;POSSIBLE_FLOOD_ZONE;;;TRUE;2.0;TRUE;B;1050000.0
261474;APARTMENT;APARTMENT;3.0;2.0;West Flanders;Knokke-Heist;8300;116.0;AS_NEW;2000.0;;NON_FLOOD_ZONE;;;;2.0;;B;1095000.0
261477;APARTMENT;APARTMENT;2.0;2.0;West Flanders;Knokke-Heist;8300;110.0;AS_NEW;2003.0;;NON_FLOOD_ZONE;;;;2.0;;B;1145000.0
261478;APARTMENT;DUPLEX;2.0;2.0;West Flanders;Knokke;8300;110.0;GOOD;2003.0;;NON_FLOOD_ZONE;;;;2.0;TRUE;C;1145000.0
261480;APARTMENT;DUPLEX;2.0;2.0;West Flanders;Knokke;8300;102.0;AS_NEW;2014.0;;NON_FLOOD_ZONE;;;;2.0;TRUE;A;1195000.0
261505;HOUSE;HOUSE;3.0;3.0;West Flanders;Knokke-Heist;8300;158.0;AS_NEW;1960.0;4.0;NON_FLOOD_ZONE;;;;2.0;;;1190000.0
261512;APARTMENT;APARTMENT;3.0;2.0;West Flanders;Knokke-Heist;8300;95.0;GOOD;2022.0;;NON_FLOOD_ZONE;GAS;;TRUE;2.0;TRUE;A;649000.0
261516;APARTMENT;APARTMENT;2.0;2.0;West Flanders;Knokke-Heist;8300;97.0;;2002.0;2.0;NON_FLOOD_ZONE;;;;1.0;TRUE;B;620000.0
261523;APARTMENT;APARTMENT;2.0;1.0;West Flanders;Knokke-Heist;8300;70.0;AS_NEW;2024.0;2.0;NON_FLOOD_ZONE;;HYPER_EQUIPPED;;1.0;TRUE;;865000.0
261528;APARTMENT;APARTMENT;2.0;2.0;West Flanders;Knokke-Heist;8300;76.0;JUST_RENOVATED;1994.0;2.0;NON_FLOOD_ZONE;GAS;HYPER_EQUIPPED;TRUE;2.0;TRUE;B;845000.0
261539;APARTMENT;APARTMENT;1.0;1.0;West Flanders;Knokke-Heist;8300;43.0;AS_NEW;1989.0;;NON_FLOOD_ZONE;;;;1.0;;B;420000.0
261553;APARTMENT;APARTMENT;3.0;2.0;West Flanders;Knokke-Zoute;8300;110.0;;2025.0;;NON_FLOOD_ZONE;;;TRUE;1.0;TRUE;;795000.0
261554;APARTMENT;APARTMENT;3.0;2.0;West Flanders;Knokke-Zoute;8300;110.0;;2025.0;;NON_FLOOD_ZONE;;;TRUE;1.0;TRUE;;825000.0
261555;APARTMENT;APARTMENT;3.0;2.0;West Flanders;Knokke-Zoute;8300;110.0;;2025.0;;NON_FLOOD_ZONE;;;TRUE;1.0;TRUE;;825000.0
261556;APARTMENT;APARTMENT;4.0;2.0;West Flanders;Knokke-Heist;8300;181.0;GOOD;1995.0;;;;;TRUE;3.0;TRUE;B;899000.0
261559;APARTMENT;APARTMENT;3.0;1.0;West Flanders;Knokke-Heist;8300;79.0;AS_NEW;1964.0;2.0;NON_FLOOD_ZONE;;;TRUE;2.0;;B;1050000.0
261563;APARTMENT;APARTMENT;4.0;2.0;West Flanders;Knokke-Heist;8300;123.0;GOOD;1969.0;;;;;TRUE;1.0;TRUE;A;1200000.0
261572;APARTMENT;APARTMENT;3.0;2.0;West Flanders;Knokke-Heist;8300;110.0;;1966.0;2.0;NON_FLOOD_ZONE;GAS;HYPER_EQUIPPED;;2.0;TRUE;;835000.0
261573;APARTMENT;SERVICE_FLAT;1.0;1.0;West Flanders;Knokke-Heist;8300;56.0;AS_NEW;2017.0;3.0;NON_FLOOD_ZONE;;INSTALLED;;1.0;TRUE;A;458000.0
261574;APARTMENT;APARTMENT;2.0;2.0;West Flanders;Knokke-Heist;8300;85.0;TO_RENOVATE;1969.0;2.0;;;INSTALLED;;1.0;TRUE;B;455000.0
261576;APARTMENT;APARTMENT;3.0;2.0;West Flanders;Knokke-Heist;8300;130.0;;1980.0;;NON_FLOOD_ZONE;;;;1.0;TRUE;B;1075000.0
261577;APARTMENT;APARTMENT;3.0;3.0;West Flanders;Knokke-Heist;8300;100.0;AS_NEW;1992.0;2.0;;ELECTRIC;;;2.0;TRUE;B;1175000.0
261599;APARTMENT;DUPLEX;2.0;1.0;West Flanders;Knokke;8300;59.0;GOOD;1993.0;2.0;NON_FLOOD_ZONE;GAS;HYPER_EQUIPPED;;1.0;TRUE;B;475000.0
261604;APARTMENT;APARTMENT;3.0;2.0;West Flanders;Knokke-Heist;8300;85.0;AS_NEW;1961.0;;NON_FLOOD_ZONE;GAS;;;2.0;;B;1050000.0
261611;APARTMENT;APARTMENT;1.0;1.0;West Flanders;Knokke-Zoute;8300;50.0;AS_NEW;1982.0;2.0;;GAS;;;1.0;TRUE;B;795000.0
261617;APARTMENT;DUPLEX;2.0;1.0;West Flanders;Knokke-Heist;8300;86.0;AS_NEW;2022.0;2.0;NON_FLOOD_ZONE;GAS;HYPER_EQUIPPED;;1.0;TRUE;;1190000.0
261632;APARTMENT;APARTMENT;1.0;1.0;West Flanders;Knokke-Heist;8300;62.0;AS_NEW;2020.0;;NON_FLOOD_ZONE;GAS;;;1.0;;;359500.0
261633;APARTMENT;APARTMENT;2.0;2.0;West Flanders;Knokke;8300;74.0;AS_NEW;1967.0;;;GAS;;;2.0;;C;629000.0
261635;APARTMENT;GROUND_FLOOR;3.0;1.0;West Flanders;Knokke-Heist;8300;116.0;AS_NEW;2009.0;2.0;NON_FLOOD_ZONE;GAS;;;2.0;TRUE;B;649000.0
261636;APARTMENT;APARTMENT;2.0;1.0;West Flanders;Knokke;8300;92.0;AS_NEW;1982.0;;;ELECTRIC;;;1.0;;B;685000.0
261637;APARTMENT;APARTMENT;2.0;1.0;West Flanders;Knokke;8300;80.0;GOOD;1960.0;;;FUELOIL;;TRUE;1.0;TRUE;C;790000.0
261638;APARTMENT;DUPLEX;5.0;2.0;West Flanders;Knokke;8300;135.0;GOOD;1995.0;;;GAS;;TRUE;2.0;;C;839000.0
261639;APARTMENT;APARTMENT;3.0;3.0;West Flanders;Knokke;8300;94.0;GOOD;2002.0;;;GAS;;;3.0;TRUE;A;870000.0
261640;APARTMENT;APARTMENT;2.0;2.0;West Flanders;Knokke-Heist;8300;85.0;AS_NEW;1980.0;2.0;NON_FLOOD_ZONE;GAS;INSTALLED;;1.0;TRUE;B;895000.0
261643;APARTMENT;APARTMENT;4.0;3.0;West Flanders;Knokke;8300;160.0;GOOD;1987.0;;;GAS;;;3.0;;A;975000.0
261645;APARTMENT;PENTHOUSE;2.0;2.0;West Flanders;Knokke-Heist;8300;100.0;AS_NEW;2002.0;3.0;NON_FLOOD_ZONE;GAS;;TRUE;2.0;TRUE;B;1195000.0
261646;APARTMENT;APARTMENT;3.0;2.0;West Flanders;Knokke-Heist;8300;100.0;AS_NEW;1991.0;2.0;;GAS;HYPER_EQUIPPED;;1.0;;B;1195000.0
261674;APARTMENT;APARTMENT;1.0;1.0;West Flanders;Knokke-Heist;8300;40.0;AS_NEW;1973.0;;;;;;1.0;;B;399000.0
261675;APARTMENT;APARTMENT;1.0;1.0;West Flanders;Knokke-Heist;8300;65.0;AS_NEW;1998.0;;NON_FLOOD_ZONE;;;;1.0;;;417500.0
261677;APARTMENT;APARTMENT;2.0;2.0;West Flanders;Knokke;8300;80.0;GOOD;1993.0;;NON_FLOOD_ZONE;GAS;;TRUE;1.0;;B;475000.0
261678;APARTMENT;APARTMENT;2.0;2.0;West Flanders;Knokke-Heist;8300;89.0;GOOD;2018.0;;;;;TRUE;2.0;TRUE;A+;499000.0
261680;APARTMENT;APARTMENT;2.0;1.0;West Flanders;Knokke-Heist;8300;67.0;AS_NEW;1992.0;;NON_FLOOD_ZONE;;;;1.0;;;580000.0
261681;APARTMENT;APARTMENT;2.0;2.0;West Flanders;Knokke-Heist;8300;79.0;AS_NEW;1991.0;;;;;;1.0;;B;665000.0
261684;APARTMENT;APARTMENT;2.0;2.0;West Flanders;Knokke-Heist;8300;72.0;GOOD;1956.0;;;;;TRUE;1.0;;B;695000.0
261685;APARTMENT;APARTMENT;3.0;2.0;West Flanders;Knokke-Heist;8300;90.0;GOOD;1995.0;;NON_FLOOD_ZONE;;;;2.0;;;739000.0
261692;APARTMENT;APARTMENT;3.0;2.0;West Flanders;Knokke-Heist;8300;102.0;TO_BE_DONE_UP;2001.0;;;;;;2.0;;B;860000.0
261694;APARTMENT;APARTMENT;2.0;1.0;West Flanders;Knokke-Heist;8300;60.0;GOOD;1964.0;;NON_FLOOD_ZONE;;;;1.0;;;875000.0
261695;APARTMENT;APARTMENT;3.0;2.0;West Flanders;Knokke-Heist;8300;112.0;GOOD;2004.0;1.0;NON_FLOOD_ZONE;;;;2.0;;;1195000.0
261696;APARTMENT;TRIPLEX;4.0;2.0;West Flanders;Knokke-Heist;8300;199.0;AS_NEW;2020.0;;NON_FLOOD_ZONE;;;;2.0;;;1195000.0
261713;APARTMENT;APARTMENT;2.0;2.0;West Flanders;Knokke;8300;91.0;GOOD;2022.0;2.0;NON_FLOOD_ZONE;GAS;;TRUE;2.0;TRUE;;750000.0
261736;APARTMENT;APARTMENT;1.0;1.0;West Flanders;Knokke;8300;58.0;GOOD;1993.0;2.0;NON_FLOOD_ZONE;GAS;HYPER_EQUIPPED;;1.0;;B;395000.0
261737;APARTMENT;APARTMENT;2.0;1.0;West Flanders;Knokke;8300;72.0;;2024.0;;NON_FLOOD_ZONE;;;TRUE;1.0;;;525000.0
261738;APARTMENT;APARTMENT;2.0;2.0;West Flanders;Knokke;8300;83.0;;2024.0;;NON_FLOOD_ZONE;;;TRUE;1.0;;;675000.0
261739;APARTMENT;APARTMENT;3.0;2.0;West Flanders;Knokke-Heist;8300;98.0;AS_NEW;2002.0;2.0;NON_FLOOD_ZONE;;INSTALLED;;2.0;TRUE;B;798000.0
261741;APARTMENT;APARTMENT;3.0;2.0;West Flanders;Knokke-Zoute;8300;145.0;;2024.0;;NON_FLOOD_ZONE;;;TRUE;2.0;TRUE;;995000.0
261745;APARTMENT;APARTMENT;1.0;1.0;West Flanders;Knokke-Heist;8300;40.0;;1967.0;4.0;;;;;1.0;TRUE;B;379000.0
261755;APARTMENT;APARTMENT;2.0;1.0;West Flanders;Knokke-Heist;8300;55.0;AS_NEW;1990.0;;POSSIBLE_FLOOD_ZONE;;;TRUE;1.0;;B;585000.0
261760;APARTMENT;APARTMENT;2.0;2.0;West Flanders;Knokke-Heist;8300;70.0;AS_NEW;1985.0;2.0;NON_FLOOD_ZONE;ELECTRIC;;;2.0;TRUE;B;975000.0
261761;APARTMENT;PENTHOUSE;2.0;2.0;West Flanders;Knokke-Heist;8300;115.0;AS_NEW;2000.0;2.0;NON_FLOOD_ZONE;GAS;HYPER_EQUIPPED;;2.0;TRUE;B;1095000.0
261762;APARTMENT;APARTMENT;3.0;2.0;West Flanders;Knokke-Heist;8300;89.0;AS_NEW;1962.0;3.0;NON_FLOOD_ZONE;GAS;HYPER_EQUIPPED;;2.0;TRUE;B;1175000.0
261773;HOUSE;APARTMENT_BLOCK;4.0;3.0;West Flanders;Knokke-Heist;8300;234.0;AS_NEW;2016.0;3.0;NON_FLOOD_ZONE;GAS;HYPER_EQUIPPED;;4.0;TRUE;A;1100000.0
261780;APARTMENT;APARTMENT;1.0;1.0;West Flanders;Knokke-Heist;8300;30.0;GOOD;1964.0;;NON_FLOOD_ZONE;;;;1.0;;B;199000.0
261783;APARTMENT;APARTMENT;2.0;1.0;West Flanders;Knokke;8300;90.0;;2022.0;;NON_FLOOD_ZONE;;;TRUE;1.0;;;625000.0
261787;APARTMENT;DUPLEX;3.0;2.0;West Flanders;Knokke-Heist;8300;110.0;GOOD;2001.0;;;;;TRUE;2.0;TRUE;B;1125000.0
261795;APARTMENT;APARTMENT;3.0;2.0;West Flanders;Knokke;8300;126.0;AS_NEW;2024.0;2.0;NON_FLOOD_ZONE;GAS;HYPER_EQUIPPED;;2.0;TRUE;A;1195000.0
